protein_id	peptide_id	count
3633	96292	1
1216	96293	1
2750	96294	1
2546	96295	1
2286	96296	1
1157	96297	1
2754	96298	1
2350	96299	1
2637	96300	1
2331	96301	1
338	96302	1
1509	96303	1
3035	96304	1
2961	96305	1
427	96306	1
1935	96307	1
1385	96308	1
2244	96309	1
1571	96310	1
1911	96311	1
915	96312	1
1749	96313	1
844	96314	1
1094	96315	1
2557	96316	1
1637	96317	1
975	96318	1
2144	96319	1
1588	96320	1
3293	96321	1
545	96322	1
1949	96323	1
3010	96324	1
499	96325	1
1854	96326	1
2598	96327	1
812	96328	1
2982	96329	1
2883	96330	1
2130	96331	1
2282	96332	1
3528	96333	1
2298	96334	1
3172	96335	1
552	96336	1
2298	96337	1
3749	96338	1
1290	96339	1
3017	96340	1
2547	96341	1
3152	96342	1
3308	96343	1
3378	96344	1
715	96345	1
1569	96346	1
1013	96347	1
1569	96348	1
3024	96349	1
1496	96350	1
2867	96351	1
2719	96352	1
2566	96353	1
1893	96354	1
454	96355	1
2436	96356	1
1877	96357	1
3736	96358	1
2947	96359	1
2762	96360	1
2531	96361	1
2981	96362	1
3705	96363	1
809	96364	1
2668	96365	1
2457	96366	1
1975	96367	1
1809	96368	1
1373	96369	1
2098	96370	1
2031	96371	1
1168	96372	1
3094	96373	1
1124	96374	1
2585	96375	1
2268	96376	1
1984	96377	1
2888	96378	1
2717	96379	1
36	96380	1
3700	96381	1
3590	96382	1
2112	96383	1
609	96384	1
1315	96385	1
3688	96386	1
2718	96387	1
2299	96388	1
2429	96389	1
209	96390	1
3357	96391	1
149	96392	1
159	96393	1
1715	96394	1
2418	96395	1
917	96396	1
2481	96397	1
2158	96398	1
2076	96399	1
1742	96400	1
2219	96401	1
2957	96402	1
3696	96403	1
874	96404	1
1172	96405	1
1256	96406	1
1256	96407	1
1371	96408	1
1829	96409	1
823	96410	1
2616	96411	1
1924	96412	1
2746	96413	1
988	96414	1
1712	96415	1
2403	96416	1
1811	96417	1
3002	96418	1
2626	96419	1
2235	96420	1
3740	96421	1
3196	96422	1
1949	96423	1
3531	96424	1
804	96425	1
1650	96426	1
1898	96427	1
623	96428	1
1509	96429	1
1388	96430	1
609	96431	1
1597	96432	1
1913	96433	1
2319	96434	1
360	96435	1
2889	96436	1
15	96437	1
2815	96438	1
1828	96439	1
2698	96440	1
305	96441	1
2354	96442	1
1511	96443	1
3676	96444	1
3137	96445	1
3015	96446	1
2874	96447	1
2361	96448	1
2245	96449	1
2409	96450	1
69	96451	1
3216	96452	1
3412	96453	1
1316	96454	1
2	96455	1
3293	96456	1
2977	96457	1
456	96458	1
20	96459	1
336	96460	1
692	96461	1
222	96462	1
3110	96463	1
354	96464	1
455	96465	1
2328	96466	1
323	96467	1
438	96468	1
3605	96469	1
58	96470	1
2751	96471	1
686	96472	1
2307	96473	1
2250	96474	1
2659	96475	1
2949	96476	1
2678	96477	1
3300	96478	1
3393	96479	1
3493	96480	1
2353	96481	1
33	96482	1
2759	96483	1
3242	96484	1
3683	96484	1
3507	96485	1
3354	96486	1
459	96487	1
2272	96488	1
2136	96489	1
1877	96490	1
3412	96491	1
3228	96492	1
2609	96493	1
764	96494	1
336	96495	1
2918	96496	1
192	96497	1
2003	96498	1
521	96499	2
2696	96500	1
2979	96501	1
212	96502	1
3324	96503	1
2850	96504	1
2829	96505	1
3176	96506	1
429	96507	1
3569	96508	1
3475	96509	1
1049	96510	1
3444	96511	1
3158	96512	1
2908	96513	1
729	96514	1
299	96515	1
2893	96516	1
2594	96517	1
1176	96518	1
3434	96519	1
2743	96520	1
1926	96521	1
2187	96522	1
1415	96523	1
3556	96524	1
1812	96525	1
1337	96526	1
2688	96527	1
2903	96528	1
3231	96529	1
1882	96530	1
3345	96531	1
2047	96532	1
1472	96533	1
1810	96534	1
3589	96535	1
1788	96536	1
2567	96537	1
521	96538	2
2833	96539	1
2597	96540	1
914	96541	1
3736	96542	1
150	96543	1
1468	96544	1
3247	96545	1
142	96546	1
2503	96547	1
3150	96548	1
1651	96549	1
820	96550	1
1622	96551	1
3003	96552	1
2486	96553	1
3199	96554	1
208	96555	1
3156	96556	1
1207	96557	1
1931	96558	1
3345	96559	1
1852	96560	1
2463	96561	1
3167	96562	1
974	96563	1
1156	96564	1
3609	96565	1
991	96566	1
2970	96567	1
221	96568	1
2760	96569	1
1780	96570	1
803	96571	1
3734	96572	1
2071	96573	1
2457	96574	1
1853	96575	1
261	96576	1
2007	96577	1
1590	96578	1
978	96579	1
3516	96580	1
3094	96581	1
3626	96582	1
303	96583	1
3540	96584	1
2227	96585	1
3021	96586	1
1643	96587	1
3295	96588	1
3374	96589	1
3137	96590	1
2152	96591	1
3253	96592	1
2221	96593	1
3132	96594	1
529	96595	1
95	96596	1
3248	96597	1
690	96598	1
682	96599	1
677	96600	1
3244	96601	1
1	96602	1
3671	96603	1
2436	96604	1
3178	96605	1
1375	96606	1
3128	96607	1
1513	96608	1
1972	96609	1
2637	96610	1
2586	96611	1
19	96612	1
1710	96613	1
3146	96614	1
805	96615	1
2020	96616	1
763	96617	1
566	96618	1
573	96618	1
487	96619	1
1739	96620	1
1608	96621	1
326	96622	1
3226	96623	1
3562	96624	1
1859	96625	1
736	96626	1
1397	96627	1
3748	96628	1
2007	96629	1
1654	96630	1
831	96631	1
1183	96632	1
2078	96633	1
216	96634	1
1221	96635	1
1466	96636	1
2344	96637	1
2464	96638	1
2983	96639	1
2860	96640	1
66	96641	1
3220	96642	1
655	96643	1
2986	96644	1
552	96645	1
2160	96646	1
3112	96647	1
3171	96647	1
850	96648	1
3000	96649	1
1788	96650	1
621	96651	1
3292	96652	1
1914	96653	1
3613	96654	1
2658	96655	1
2696	96656	1
1337	96657	1
923	96658	1
2387	96659	1
1938	96660	1
3627	96661	1
3229	96662	1
3036	96663	1
2202	96664	1
3175	96665	1
3498	96666	1
2118	96667	1
2567	96668	1
2669	96669	1
1036	96670	1
2236	96671	1
2843	96672	1
185	96673	1
2312	96674	1
2023	96675	1
2300	96676	1
0	96677	1
521	96678	1
1566	96679	1
2155	96680	1
3604	96681	1
2100	96682	1
1300	96683	1
51	96684	1
2387	96685	1
2784	96686	1
3225	96687	1
2859	96688	1
2591	96689	1
685	96690	1
366	96691	1
1543	96692	1
1089	96693	1
2515	96694	1
3602	96695	1
2073	96696	1
2021	96697	1
3039	96698	1
3077	96699	1
2824	96700	1
1396	96701	1
1823	96702	1
2146	96703	1
1504	96704	1
272	96705	1
1059	96706	1
1849	96707	1
3008	96708	1
3223	96709	1
2995	96710	1
3617	96711	1
2887	96712	1
3320	96713	1
428	96714	1
1021	96715	1
983	96716	1
2358	96717	1
739	96718	1
2238	96719	1
3583	96720	1
2358	96721	1
3646	96722	1
1938	96723	1
1649	96724	1
2531	96725	1
2751	96726	1
2604	96727	1
1977	96728	1
3605	96729	1
3358	96730	1
3216	96731	1
1261	96732	1
1873	96733	1
1403	96734	1
1983	96735	1
162	96736	1
3264	96737	1
1931	96738	1
3065	96739	1
3045	96740	1
3052	96741	1
3620	96742	1
1813	96743	1
531	96744	1
3326	96745	1
3231	96746	1
843	96747	1
3213	96748	1
586	96749	1
2390	96750	1
2275	96751	1
66	96752	1
317	96753	1
2309	96754	1
3607	96755	1
2723	96756	1
1994	96757	1
3319	96758	1
3273	96759	1
2824	96760	1
2051	96761	1
1200	96762	1
1874	96763	1
1993	96764	1
2699	96765	1
1341	96766	1
696	96767	1
854	96768	1
1743	96769	1
998	96770	1
2711	96771	1
2317	96772	1
151	96773	1
3456	96774	1
2687	96775	1
2823	96776	1
2686	96777	1
2737	96778	1
3376	96779	1
1070	96780	1
49	96781	1
3675	96782	1
2429	96783	1
1997	96784	1
3001	96785	1
2044	96786	1
3599	96787	1
2810	96788	1
3739	96789	1
3480	96790	1
2032	96791	1
3657	96792	1
2287	96793	1
3497	96794	1
3279	96795	1
125	96796	1
2341	96797	1
2020	96798	1
2417	96799	1
3077	96800	1
2043	96801	1
1938	96802	1
3576	96803	1
3234	96804	1
700	96805	1
1353	96806	1
1458	96807	1
3216	96808	1
2299	96809	1
2816	96810	1
3338	96811	1
738	96812	1
2461	96813	1
3034	96814	1
1849	96815	1
3701	96816	1
3641	96817	1
3486	96818	1
1431	96819	1
2206	96820	1
939	96821	1
3494	96822	1
3564	96823	1
3427	96824	1
3316	96825	1
1889	96826	1
1363	96827	1
3677	96828	1
2350	96829	1
3342	96830	1
2418	96831	1
102	96832	1
1123	96833	1
2457	96834	1
2682	96835	1
3235	96836	1
3373	96837	1
3339	96838	1
404	96839	1
2881	96840	1
2796	96841	1
1105	96842	1
1933	96843	1
1485	96844	1
2166	96845	1
2828	96846	1
3218	96847	1
3701	96848	1
1578	96849	1
108	96850	1
3247	96851	1
2516	96852	1
1826	96853	1
938	96854	1
3546	96855	1
1217	96856	1
3584	96857	1
3719	96858	1
1623	96859	1
1281	96860	1
2097	96861	1
978	96862	1
1850	96863	1
3070	96864	1
3074	96865	1
212	96866	1
932	96867	1
3359	96868	1
2924	96869	1
3307	96870	1
1304	96871	1
2411	96872	1
308	96873	1
1021	96874	1
1182	96875	1
2607	96876	1
36	96877	1
814	96878	1
738	96879	1
3448	96880	1
2052	96881	1
115	96882	1
3329	96883	1
1240	96884	1
2276	96885	1
2509	96886	1
2199	96887	1
1823	96888	1
3620	96889	1
2173	96890	1
1896	96891	1
3164	96892	1
866	96893	1
1004	96894	1
3065	96895	1
1920	96896	1
1907	96897	1
2531	96898	1
2572	96899	1
2348	96900	1
964	96901	1
2688	96902	1
2613	96903	1
3273	96904	1
2021	96905	1
3077	96906	1
1951	96907	1
2551	96908	1
2496	96909	1
2500	96910	1
2355	96911	1
2887	96912	1
3635	96913	1
3233	96914	1
2515	96915	1
3492	96916	1
2799	96917	1
764	96918	1
1983	96919	1
1094	96920	1
3465	96921	1
3465	96922	1
3678	96923	1
3253	96924	1
2255	96925	1
1880	96926	1
1775	96927	1
3	96928	1
644	96929	1
2725	96930	1
3021	96931	1
3143	96932	1
2575	96933	1
166	96934	1
117	96935	1
3404	96936	1
3181	96937	1
1650	96938	1
2665	96939	1
3541	96940	1
2771	96941	1
1391	96942	1
1903	96943	1
3446	96944	1
3634	96945	1
2341	96946	1
2516	96947	1
899	96948	1
3316	96949	1
3320	96950	1
1983	96951	1
2341	96952	1
2139	96953	1
3450	96954	1
1574	96955	1
2082	96956	1
2806	96957	1
3180	96958	1
3733	96959	1
2534	96960	1
2275	96961	1
960	96962	1
120	96963	1
553	96964	1
2332	96965	1
3316	96966	1
3700	96967	1
2768	96968	1
2170	96969	1
2439	96970	1
571	96971	1
2900	96972	1
2652	96973	1
2730	96974	1
3717	96975	1
606	96976	1
2762	96977	1
2402	96978	1
3178	96979	1
1397	96980	1
68	96981	1
1962	96982	1
1157	96983	1
33	96984	1
1406	96985	1
1923	96986	1
1927	96987	1
421	96988	1
125	96989	1
304	96990	1
3362	96991	1
3275	96992	1
1104	96993	1
2133	96994	1
3590	96995	1
2386	96996	1
2089	96997	1
2152	96998	1
3149	96999	1
3001	97000	1
2828	97001	1
2118	97002	1
1675	97003	1
559	97004	1
2358	97005	1
1340	97006	1
2034	97007	1
2923	97008	1
3734	97009	1
801	97010	1
2529	97011	1
3620	97012	1
3732	97013	1
3576	97014	1
1927	97015	1
3333	97016	1
3525	97017	1
3117	97018	1
1047	97019	1
3179	97020	1
1923	97021	1
1765	97022	1
436	97023	1
3512	97024	1
3690	97025	1
2260	97026	1
3366	97027	1
3099	97028	1
2496	97029	1
2198	97030	1
2897	97031	1
2683	97032	1
2755	97033	1
1614	97034	1
1924	97035	1
3542	97036	1
3631	97037	1
2290	97038	1
1345	97039	1
223	97040	1
3215	97041	1
1641	97042	1
305	97043	1
304	97044	1
3407	97045	1
1067	97046	1
390	97047	1
3119	97048	1
3216	97049	1
3521	97050	1
3618	97051	1
2604	97052	1
3614	97053	1
3567	97054	1
516	97055	1
2883	97056	1
3299	97057	1
2907	97058	1
1907	97059	1
186	97060	1
521	97061	1
3300	97062	1
3729	97063	1
792	97064	1
1783	97065	1
3587	97066	1
2419	97067	1
3582	97068	1
3593	97069	1
178	97070	1
553	97071	1
2696	97072	1
2118	97073	1
1591	97074	1
2029	97075	1
1870	97076	1
2686	97077	1
1888	97078	1
2444	97079	1
2192	97080	1
2133	97081	1
608	97082	1
2394	97083	1
3587	97084	1
3652	97085	1
201	97086	1
2597	97087	1
2844	97087	1
5	97088	1
3133	97089	1
3102	97090	1
2069	97091	1
521	97092	1
2	97093	1
3051	97094	1
3482	97095	1
3421	97096	1
2547	97097	1
3659	97098	1
2867	97099	1
3404	97100	1
873	97101	1
2233	97102	1
2761	97103	1
3472	97104	1
222	97105	1
2604	97106	1
2887	97107	1
2185	97108	1
3035	97109	1
1422	97110	1
2561	97111	1
3180	97112	1
1510	97113	1
2595	97114	1
2903	97115	1
2079	97116	1
1104	97117	1
2193	97118	1
3445	97119	1
1324	97120	1
173	97121	1
2197	97122	1
3750	97123	1
350	97124	1
213	97125	1
1960	97126	1
1857	97127	1
2428	97128	1
1202	97129	1
1827	97130	1
2916	97130	1
2338	97131	1
2082	97132	1
2963	97133	1
1395	97134	1
960	97135	1
960	97136	1
68	97137	1
2713	97138	1
478	97139	1
1733	97140	1
2109	97141	1
1496	97142	1
3686	97143	1
3134	97144	1
2585	97145	1
2712	97146	1
2269	97147	1
3295	97148	1
1363	97149	1
3229	97150	1
2698	97151	1
615	97152	1
51	97153	1
2628	97154	1
2165	97155	1
1126	97156	1
3176	97157	1
150	97158	1
3567	97159	1
907	97160	1
3264	97161	1
2974	97162	1
1385	97163	1
1390	97164	1
3199	97165	1
1262	97166	1
1462	97167	1
812	97168	1
1342	97169	1
3293	97170	1
2571	97171	1
2858	97172	1
3689	97173	1
1335	97174	1
2128	97175	1
3252	97176	1
2593	97177	1
2418	97178	1
353	97179	1
967	97180	1
3036	97181	1
1903	97182	1
991	97183	1
698	97184	1
2713	97185	1
2924	97186	1
893	97187	1
1249	97188	1
3375	97189	1
3320	97190	1
3569	97191	1
370	97192	1
2661	97193	1
397	97194	1
2976	97195	1
3463	97196	1
3119	97197	1
2864	97198	1
306	97199	1
3174	97200	1
2428	97201	1
116	97202	1
1932	97203	1
2264	97204	1
2311	97205	1
154	97206	1
2678	97207	1
1141	97208	1
3382	97209	1
2188	97210	1
10	97211	1
2279	97212	1
2031	97213	1
2698	97214	1
3758	97215	1
557	97216	1
2468	97217	1
34	97218	1
3126	97219	1
2672	97220	1
556	97221	1
2698	97222	1
3280	97223	1
3656	97224	1
3751	97225	1
2886	97226	1
1992	97227	1
255	97228	1
876	97229	1
2492	97230	1
2711	97231	1
60	97232	1
3271	97233	1
302	97234	1
3300	97235	1
2628	97236	1
3401	97237	1
3216	97238	1
3231	97239	1
88	97240	1
1972	97241	1
3234	97242	1
223	97243	1
1691	97244	1
2532	97245	1
1790	97246	1
2772	97247	1
3393	97248	1
2817	97249	1
1570	97250	1
3323	97251	1
812	97252	1
2041	97253	1
2577	97254	1
21	97255	1
191	97256	1
1915	97257	1
2607	97258	1
3644	97259	1
2698	97260	1
2601	97261	1
594	97262	1
623	97263	1
3233	97264	1
2402	97265	1
3045	97266	1
1925	97267	1
34	97268	1
2713	97269	1
2883	97270	1
2718	97271	1
3600	97272	1
2035	97273	1
2255	97274	1
620	97275	1
2409	97276	1
117	97277	1
594	97278	1
438	97279	1
1491	97280	1
3458	97281	1
1776	97282	1
3256	97283	1
3041	97284	1
2861	97285	1
3743	97286	1
3489	97287	1
3324	97288	1
3725	97289	1
2193	97290	1
260	97291	1
2741	97292	1
169	97293	1
3216	97294	1
3503	97295	1
552	97296	1
812	97297	1
3248	97298	1
2198	97299	1
639	97300	1
130	97301	1
294	97302	1
239	97303	1
3649	97304	1
2153	97305	1
1005	97306	1
1401	97307	1
3117	97308	1
1988	97309	1
2255	97310	1
1422	97311	1
3171	97312	1
3112	97313	1
2915	97314	1
1537	97315	1
1262	97316	1
3717	97317	1
2960	97318	1
2775	97319	1
3181	97320	1
3243	97321	1
95	97322	1
75	97323	1
157	97324	1
2688	97325	1
3512	97326	1
3376	97327	1
3587	97328	1
1958	97329	1
3361	97330	1
1302	97331	1
3647	97332	1
1941	97333	1
1473	97334	1
1856	97335	1
40	97336	1
2459	97337	1
3028	97338	1
169	97339	1
1993	97340	1
3721	97341	1
3597	97342	1
3685	97343	1
3124	97344	1
3676	97345	1
3496	97346	1
2770	97347	1
1042	97348	1
461	97349	1
3637	97350	1
567	97351	1
3593	97352	1
3674	97353	1
2270	97354	1
568	97355	1
1828	97356	1
3521	97357	1
3272	97358	1
3609	97359	1
2255	97360	1
1937	97361	1
3172	97362	1
521	97363	1
529	97364	1
1398	97365	1
2729	97366	1
3734	97367	1
838	97368	1
148	97369	1
134	97370	1
2289	97371	1
2957	97372	1
3229	97373	1
3732	97374	1
3029	97375	1
2140	97376	1
1880	97377	1
3385	97378	1
1527	97379	1
3674	97380	1
145	97381	1
3726	97382	1
2367	97383	1
2427	97384	1
939	97385	1
169	97386	1
2120	97387	1
2879	97388	1
2322	97389	1
2968	97390	1
2511	97391	1
3668	97392	1
2521	97393	1
102	97394	1
2428	97395	1
916	97396	1
3652	97397	1
1013	97398	1
122	97399	1
3601	97400	1
33	97401	1
2415	97402	1
3180	97403	1
2631	97404	1
559	97405	1
704	97406	1
693	97407	1
2461	97408	1
2799	97409	1
3655	97410	1
110	97411	1
2794	97412	1
2710	97413	1
3099	97414	1
34	97415	1
1899	97416	1
2883	97417	1
217	97418	1
1632	97419	1
2002	97420	1
1030	97421	1
2609	97422	1
876	97423	1
102	97424	1
3520	97425	1
644	97426	1
3590	97427	1
542	97428	1
3291	97429	1
232	97430	1
2871	97431	1
3362	97432	1
3167	97433	1
975	97434	1
2661	97435	1
2556	97436	1
3620	97437	1
408	97438	1
562	97439	1
1824	97440	1
3445	97441	1
3402	97442	1
2861	97443	1
2849	97444	1
1315	97445	1
2135	97446	1
521	97447	1
315	97448	1
1654	97449	1
2530	97450	1
1936	97451	1
2212	97452	1
293	97453	1
3084	97454	1
2351	97455	1
1194	97456	1
1363	97457	1
425	97458	1
1834	97459	1
1386	97460	1
2318	97461	1
543	97462	1
3227	97463	1
3065	97464	1
1789	97465	1
2876	97466	1
1689	97467	1
2577	97468	1
2658	97469	1
471	97470	1
3506	97471	1
3344	97472	1
502	97473	1
2909	97474	1
3111	97475	1
2140	97476	1
3473	97477	1
3661	97478	1
1223	97479	1
12	97480	1
2935	97481	1
2704	97482	1
549	97483	1
464	97484	1
909	97485	1
43	97486	1
2525	97487	1
2946	97488	1
1403	97489	1
3278	97490	1
1851	97491	1
2440	97492	1
3014	97493	1
1140	97494	1
116	97495	1
3735	97496	1
3507	97497	1
3091	97498	1
2527	97499	1
1503	97500	1
2440	97501	1
2425	97502	1
102	97503	1
2726	97504	1
1810	97505	1
56	97506	1
3621	97507	1
3584	97508	1
3464	97509	1
1319	97510	1
3690	97511	1
3405	97512	1
3060	97513	1
1927	97514	1
3374	97515	1
3446	97516	1
3582	97517	1
3216	97518	1
2035	97519	1
484	97520	1
3616	97521	1
3029	97522	1
3676	97523	1
1498	97524	1
1947	97525	1
2306	97526	1
3613	97527	1
345	97528	1
1804	97529	1
3271	97530	1
1011	97531	1
3609	97532	1
390	97533	1
3304	97534	1
1947	97535	1
2955	97536	1
2635	97537	1
3411	97538	1
2309	97539	1
3671	97540	1
1923	97541	1
1296	97542	1
820	97543	1
3444	97544	1
2894	97545	1
3332	97546	1
2496	97547	1
735	97548	1
2279	97549	1
1467	97550	1
2068	97551	1
2629	97552	1
1677	97553	1
3123	97554	1
2357	97555	1
2340	97556	1
1123	97557	1
3207	97558	1
3708	97558	1
2465	97559	1
1688	97560	1
3376	97561	1
2496	97562	1
3567	97563	1
2418	97564	1
3186	97565	1
1931	97566	1
3510	97567	1
2415	97568	1
2731	97569	1
3604	97570	1
2258	97571	1
408	97572	1
959	97573	1
1803	97574	1
3345	97575	1
538	97576	1
2643	97577	1
3395	97578	1
3685	97579	1
3308	97580	1
2087	97581	1
3631	97582	1
385	97583	1
636	97584	1
2652	97585	1
1940	97586	1
239	97587	1
3316	97588	1
1455	97589	1
2191	97590	1
2348	97591	1
3456	97592	1
3359	97593	1
175	97594	1
2572	97595	1
2250	97596	1
2849	97597	1
3318	97598	1
3310	97599	1
2418	97600	1
2608	97601	1
3573	97602	1
69	97603	1
245	97604	1
3060	97605	1
2870	97606	1
83	97607	1
109	97607	1
1828	97608	1
2090	97609	1
3581	97610	1
2146	97611	1
1579	97612	1
3001	97613	1
2402	97614	1
3015	97615	1
96	97616	1
2677	97617	1
1913	97618	1
1853	97619	1
2545	97620	1
83	97621	1
3067	97622	1
3029	97623	1
2921	97624	1
2581	97625	1
1796	97626	1
2649	97627	1
2197	97628	1
2339	97629	1
823	97630	1
2869	97631	1
2497	97632	1
2813	97633	1
3693	97634	1
218	97635	1
2390	97636	1
487	97637	1
1375	97638	1
3335	97639	1
2611	97640	1
876	97641	1
1795	97642	1
2466	97643	1
2026	97644	1
665	97645	1
2373	97646	1
2119	97647	1
3183	97648	1
2327	97649	1
2701	97650	1
2071	97651	1
2800	97652	1
3621	97653	1
2705	97654	1
697	97655	1
1960	97656	1
2737	97657	1
2239	97658	1
2190	97659	1
2597	97660	1
2303	97661	1
2347	97662	1
2095	97663	1
1895	97664	1
2230	97665	1
1792	97666	1
1399	97667	1
2969	97668	1
2289	97669	1
3555	97670	1
554	97671	1
2387	97672	1
2763	97673	1
2448	97674	1
2265	97675	1
3582	97676	1
1094	97677	1
3377	97678	1
2991	97679	1
3171	97680	1
1045	97681	1
3719	97682	1
1307	97683	1
1474	97684	1
212	97685	1
2815	97686	1
1804	97687	1
1485	97688	1
84	97689	1
2358	97690	1
3228	97691	1
3288	97692	1
3006	97693	1
3394	97694	1
2349	97695	1
3137	97696	1
2073	97697	1
2172	97698	1
3369	97699	1
1216	97700	1
648	97701	1
653	97702	1
3588	97703	1
1686	97704	1
2087	97705	1
3354	97706	1
1004	97707	1
1076	97708	1
2894	97709	1
2319	97710	1
3244	97711	1
700	97712	1
213	97713	1
1881	97714	1
2393	97715	1
1126	97716	1
2591	97717	1
1123	97718	1
1090	97719	1
2871	97720	1
3206	97721	1
3161	97722	1
2545	97723	1
3329	97724	1
1815	97725	1
3122	97726	1
3364	97727	1
2154	97728	1
2962	97729	1
2029	97730	1
661	97731	1
3756	97732	1
2391	97733	1
1280	97734	1
3253	97735	1
1256	97736	1
2090	97737	1
3639	97738	1
3703	97738	1
2521	97739	1
1538	97740	1
2506	97741	1
2412	97742	1
2101	97743	1
1770	97744	1
2839	97745	1
3035	97746	1
2529	97747	1
3608	97748	1
3730	97749	1
2333	97750	1
2066	97751	1
1964	97752	1
160	97753	1
1650	97754	1
1966	97755	1
3563	97756	1
2998	97757	1
2792	97758	1
1175	97759	1
2487	97760	1
3294	97761	1
2383	97762	1
3566	97763	1
2088	97764	1
3317	97765	1
3729	97766	1
2844	97767	1
2245	97768	1
2919	97769	1
3605	97770	1
3644	97771	1
2898	97772	1
1943	97773	1
3590	97774	1
549	97775	1
2608	97776	1
3155	97777	1
1970	97778	1
3620	97779	1
2607	97780	1
2808	97781	1
2411	97782	1
3659	97783	1
2670	97784	1
3567	97785	1
1237	97786	1
3448	97787	1
2037	97788	1
1442	97789	1
2005	97790	1
2948	97790	1
1982	97791	1
2576	97792	1
2606	97793	1
2609	97794	1
2095	97795	1
2348	97796	1
2997	97797	1
1279	97798	1
292	97799	1
2142	97800	1
3602	97801	1
1385	97802	1
3261	97803	1
2707	97804	1
1924	97805	1
813	97806	1
2023	97807	1
57	97808	1
2836	97809	1
2329	97810	1
2222	97811	1
2602	97812	1
2812	97813	1
2402	97814	1
3224	97815	1
3238	97816	1
2419	97817	1
3304	97818	1
961	97819	1
1919	97820	1
2796	97821	1
1943	97822	1
843	97823	1
2601	97824	1
2755	97825	1
3699	97826	1
2879	97827	1
2717	97828	1
1565	97829	1
1342	97830	1
3591	97831	1
2926	97832	1
2948	97833	1
2567	97834	1
99	97835	1
3696	97836	1
108	97837	1
115	97838	1
2017	97839	1
2947	97840	1
3690	97841	1
2951	97842	1
2039	97843	1
2044	97844	1
3343	97845	1
2273	97846	1
1934	97847	1
3238	97848	1
812	97849	1
3172	97850	1
2906	97851	1
2027	97852	1
2714	97853	1
1793	97854	1
1931	97855	1
1930	97856	1
3146	97857	1
3748	97858	1
1841	97859	1
2350	97860	1
3638	97861	1
2138	97862	1
2239	97863	1
2751	97864	1
2785	97865	1
2447	97866	1
2054	97867	1
2951	97868	1
1745	97869	1
3278	97870	1
512	97871	1
2243	97872	1
3343	97873	1
2584	97874	1
3105	97875	1
1575	97876	1
3655	97877	1
197	97878	1
213	97879	1
3522	97880	1
1094	97881	1
2997	97882	1
2236	97883	1
938	97884	1
3137	97885	1
2105	97886	1
3532	97887	1
3584	97888	1
2020	97889	1
2006	97890	1
3456	97891	1
1686	97892	1
3510	97893	1
3347	97894	1
2055	97895	1
2996	97896	1
2836	97897	1
1655	97898	1
1305	97899	1
3254	97900	1
1933	97901	1
2681	97902	1
3157	97903	1
3704	97904	1
822	97905	1
360	97906	1
2572	97907	1
3420	97908	1
1751	97909	1
3267	97910	1
1907	97911	1
2060	97912	1
1698	97913	1
1254	97914	1
1362	97915	1
2198	97916	1
3640	97917	1
3702	97917	1
3147	97918	1
1375	97919	1
3103	97920	1
2561	97921	1
2953	97922	1
3321	97923	1
3347	97924	1
1558	97925	1
3688	97926	1
2531	97927	1
3334	97928	1
2929	97929	1
2495	97930	1
3265	97931	1
1036	97932	1
3465	97933	1
3465	97934	1
2814	97935	1
1146	97936	1
3247	97937	1
690	97938	1
1420	97939	1
2870	97940	1
154	97941	1
1847	97942	1
3656	97943	1
3658	97944	1
2730	97945	1
1375	97946	1
2337	97947	1
1171	97948	1
1937	97949	1
603	97950	1
463	97951	1
1151	97952	1
354	97953	1
2454	97954	1
3228	97955	1
2364	97956	1
2454	97957	1
3288	97958	1
1775	97959	1
152	97960	1
1013	97961	1
2677	97962	1
141	97963	1
2010	97964	1
3152	97965	1
2521	97966	1
2431	97967	1
3708	97968	1
2173	97969	1
1881	97970	1
2055	97971	1
1458	97972	1
635	97973	1
1107	97974	1
822	97975	1
2828	97976	1
2862	97977	1
1834	97978	1
2553	97979	1
2218	97980	1
3554	97981	1
980	97982	1
3041	97983	1
1988	97984	1
766	97985	1
3592	97986	1
3606	97987	1
2831	97988	1
101	97989	1
906	97990	1
1672	97991	1
1719	97992	1
3270	97993	1
3280	97994	1
3275	97995	1
1270	97996	1
3593	97997	1
1458	97998	1
1507	97999	1
3698	98000	1
3080	98001	1
1294	98002	1
2366	98003	1
827	98004	1
2490	98005	1
2362	98006	1
3696	98007	1
13	98008	1
3374	98009	1
3226	98010	1
2196	98011	1
751	98012	1
1213	98013	1
2982	98014	1
1617	98015	1
3688	98016	1
2574	98017	1
2035	98018	1
2348	98019	1
2791	98020	1
1706	98021	1
1922	98022	1
1807	98023	1
690	98024	1
1140	98025	1
2603	98026	1
3203	98027	1
3245	98028	1
2638	98029	1
3135	98029	1
3036	98030	1
3280	98031	1
2584	98032	1
2005	98033	1
3750	98034	1
2279	98035	1
653	98036	1
2885	98037	1
3114	98038	1
1264	98039	1
3325	98040	1
1625	98041	1
1165	98042	1
1565	98043	1
1659	98044	1
2588	98045	1
3005	98046	1
1597	98047	1
2385	98048	1
2376	98049	1
3151	98050	1
3294	98051	1
2063	98052	1
2280	98053	1
2583	98054	1
657	98055	1
770	98056	1
1910	98057	1
2581	98058	1
1372	98059	1
739	98060	1
2158	98061	1
1311	98062	1
1071	98063	1
1311	98064	1
1256	98065	1
1858	98066	1
3615	98067	1
1600	98068	1
1431	98069	1
